gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
Q0020	2846.323	-0.710059	0.45764179	0.009939471	0.0553038
Q0045	4965.675	0.4255384	0.63695242	0.06712347	0.2050378
Q0050	97393.6	-0.5331415	0.26832852	0.00782367	0.04701918
Q0055	9176.751	-1.125012	0.4398469	0.0002918005	0.004005028
Q0060	1104.39	-1.06926	0.32186397	2.692546e-05	0.0006384582
Q0065	3.97817	-0.2343127	0.45735947	0.2798437	0.5012837
Q0070	3004.823	-1.25805	0.2937953	6.388421e-07	3.475986e-05
Q0075	851.7303	-0.02331698	0.34817915	0.907381	0.9561785
Q0080	0.2014902	0	0.63941082	1	NA
Q0085	107.7831	-1.885462	0.44901669	5.32863e-07	3.092636e-05
Q0105	4.0624	-0.2068961	0.46230281	0.3287972	0.5538091
Q0110	237.5755	0.008781003	0.41528862	0.9646135	0.9853092
Q0115	2207.412	-0.246077	0.38754879	0.2569803	0.4732663
Q0120	1939.728	-1.852871	0.26758411	2.15226e-13	9.368479e-11
Q0130	21.20791	-0.08033312	0.44190095	NA	NA
Q0140	23.95531	0.1076033	0.28999546	0.5821905	0.753423
Q0158	122130.6	-1.502143	0.30770171	4.687752e-08	4.394948e-06
Q0160	6.302405	-0.299303	0.47137349	0.1872253	0.3929586
Q0250	47.40476	-1.502783	0.34343451	4.394399e-07	2.704996e-05
Q0255	1065.918	-1.024137	0.46439861	0.0009083342	0.009382014
Q0275	14.37856	-0.6795005	0.68859808	0.01996618	0.08966388
Q0285	6.610505	-0.8024205	0.67701096	0.01135684	0.06040084
tA(UGC)Q	0.05580019	0	0.63941082	1	NA
tC(GCA)Q	0.5480629	-0.0313424	0.62787686	0.6354763	NA
tD(GUC)Q	1.021843	-0.3867273	0.67405173	0.05651039	NA
tE(UUC)Q	1.161039	-0.3267451	0.655234	0.07639944	NA
tF(GAA)Q	0.06227201	0	0.63941082	1	NA
tG(UCC)Q	1.055226	-0.1022798	0.5869541	0.407535	NA
tH(GUG)Q	0.2119417	-0.01263935	0.64188197	0.8230825	NA
tI(GAU)Q	0.2171207	-0.01392774	0.64231766	0.8056541	NA
tK(UUU)Q	0.1307729	0	0.63941082	1	NA
tL(UAA)Q	0.1292058	0	0.63941082	1	NA
tM(CAU)Q1	1.042296	-0.2997638	0.64279441	0.09246975	NA
tM(CAU)Q2	0.3276898	-0.007082932	0.64025176	0.8999815	NA
tN(GUU)Q	0.1573409	-0.007082932	0.64025176	0.8999815	NA
tP(UGG)Q	0.2139102	0.007847379	0.64044375	0.8892749	NA
tQ(UUG)Q	0.8737209	-0.2224662	0.62908096	0.1326431	NA
tR(ACG)Q2	0.1609926	0.007847379	0.64044375	0.8892749	NA
tR(UCU)Q1	0.0794596	0	0.63941082	1	NA
tS(GCU)Q1	0.1058768	0	0.63941082	1	NA
tS(UGA)Q2	0.1935475	-0.007082932	0.64025176	0.8999815	NA
tT(UAG)Q2	7.791433	-0.8322539	0.7674244	0.008744815	0.05070702
tT(UGU)Q1	0.2787629	-0.02177417	0.59360753	0.8120239	NA
tV(UAC)Q	0.3307121	-0.0481987	0.59678813	0.6083764	NA
tW(UCA)Q	0.1226141	0	0.63941082	1	NA
tY(GUA)Q	1.067754	-0.04762005	0.51883929	0.774963	NA
YAL001C	342.4394	-0.1014967	0.143231	0.4345552	0.6448721
YAL002W	165.9709	0.1052794	0.13862676	0.4052775	0.6185998
YAL003W	339.878	1.397373	0.35998273	3.166483e-06	0.0001191145
YAL005C	3393.312	0.1506747	0.28954207	0.443613	0.6517303
YAL007C	89.64924	0.191253	0.23097892	0.2861971	0.5084973
YAL008W	69.48535	-0.1686742	0.25612837	0.3700128	0.5929156
YAL009W	8.411219	-0.1455304	0.35853238	0.4804306	0.6794486
YAL010C	17.28728	0.01129147	0.27136307	0.9527107	0.9787287
YAL011W	282.2382	-0.1010486	0.18252032	0.5157992	0.7058792
YAL012W	169.7128	1.329831	0.54907679	0.0002888332	0.003973249
YAL013W	325.0917	-0.02840522	0.18963298	0.8586274	0.9297794
YAL014C	22.49004	1.367039	0.41325026	2.328049e-05	0.0005695069
YAL015C	31.47649	0.1891822	0.23033652	0.2906947	0.5139233
YAL016W	194.7224	-0.0828989	0.24251457	0.6500085	0.8056034
YAL017W	129.0201	-0.2534299	0.2082465	0.1345372	0.3194278
YAL018C	2.240482	-0.330411	0.57046524	0.1346705	0.3195801
YAL019W	325.8194	0.04172868	0.18874764	0.7929664	0.8967635
YAL020C	50.80176	0.05191711	0.26768177	0.7843926	0.8922775
YAL021C	21.4639	-0.1561999	0.31421229	0.4384744	0.6482443
YAL022C	39.69683	0.0981893	0.23871349	0.5885038	0.757961
YAL023C	84.96818	1.115197	0.38025933	9.611275e-05	0.001748391
YAL024C	153.5868	-0.08490364	0.21530048	0.621845	0.7831638
YAL025C	154.6554	0.1742234	0.28151215	0.3727963	0.5956531
YAL026C	95.26013	0.566426	0.21599363	0.001215401	0.01186964
YAL027W	19.41847	-0.07154193	0.28279135	0.7114364	0.8465689
YAL028W	51.21559	-0.2227442	0.21562519	0.1974278	0.4073385
YAL029C	182.0925	0.242718	0.18238808	0.1181036	0.2931664
YAL030W	47.07856	0.09880713	0.22255954	0.572972	0.7480059
YAL031C	72.69033	0.04477497	0.22866704	0.8008838	0.9006841
YAL032C	16.1824	0.2532131	0.31711687	0.2209206	0.4345674
YAL033W	55.26044	-0.4134068	0.2726844	0.03802827	0.1411354
YAL034C	82.95345	-0.3205953	0.40664743	0.1573148	0.3511635
YAL034W-A	15.97408	0.03428768	0.34643736	0.8642223	0.9319715
YAL035W	3709.441	0.2042023	0.19863348	0.2140694	0.425591
YAL036C	95.42041	0.1899868	0.28724877	0.3357767	0.5608373
YAL037C-A	0.1208641	0	0.63941082	1	NA
YAL037W	6.126763	-0.6938571	0.59253043	0.01892018	0.08643149
YAL038W	365.1598	1.200464	0.44971328	0.0001905095	0.002980378
YAL039C	58.60582	0.3072899	0.29512882	0.1313183	0.3145651
YAL040C	194.996	0.3055133	0.20297848	0.06692277	0.2047326
YAL041W	115.5312	-0.002428967	0.16615838	0.9866901	0.9977678
YAL042W	28.73394	0.2310822	0.2839123	0.2427811	0.4583271
YAL043C	136.438	0.5344998	0.26605226	0.007375485	0.04506001
YAL044C	59.84935	0.7562868	0.50731436	0.009527248	0.05390812
YAL044W-A	18.16395	0.8636596	0.45170227	0.002775563	0.02151944
YAL046C	8.80192	0.6347878	0.57748672	0.0260828	0.1078349
YAL047C	40.58867	0.1407782	0.24071509	0.4406779	0.65024
YAL048C	53.38285	-0.3632065	0.2454715	0.05244875	0.1745618
YAL049C	38.99791	-0.04014661	0.25031294	0.8281373	0.9142632
YAL051W	105.3755	-0.5499394	0.21614018	0.00167155	0.01480585
YAL053W	167.6226	-0.1322669	0.18964936	0.4069633	0.6200827
YAL054C	64.18256	-0.4353271	0.4710509	0.07836016	0.2273937
YAL055W	324.736	-0.07337965	0.19019734	0.6460635	0.8030004
YAL056W	158.0237	0.0584331	0.22068098	0.7375483	0.8645383
YAL058W	24.58468	-0.06202684	0.29116402	0.7502436	0.8716844
YAL059W	48.00991	-0.2557721	0.27257277	0.1901244	0.3966513
YAL060W	225.1576	-0.2633385	0.35469048	0.2195756	0.43262
YAL061W	146.7188	0.2555987	0.34885508	0.230163	0.4448504
YAL062W	51.9776	-1.184568	0.54070571	0.0006725094	0.007397603
YAL063C	189.8724	0.1899332	0.33415722	0.3575591	0.5815226
YAL063C-A	0.4435201	-0.0364374	0.57215002	0.7613497	NA
YAL064C-A	4.38771	0.08837233	0.53355599	0.5901979	0.7594312
YAL064W	0.5115588	-0.09024508	0.57755159	0.4819002	NA
YAL064W-B	7.493571	-0.3146515	0.42688587	0.1674448	0.3654831
YAL065C	94.14755	1.596775	0.54422054	4.837782e-05	0.0009926412
YAL067C	13.06142	-0.3806568	0.41780611	0.1045635	0.2726614
YAL067W-A	0.3330339	-0.01361239	0.60888222	0.8546069	NA
YAL068C	0.9450379	0.1311561	0.57346405	0.3726895	NA
YAR002C-A	73.73389	1.070371	0.32863669	3.38695e-05	0.0007560467
YAR002W	40.81833	-0.01391698	0.21168108	0.9349131	0.9705895
YAR003W	65.56562	-0.01222488	0.20882329	0.9423716	0.973083
YAR007C	40.81796	0.07960218	0.27408799	0.6778209	0.8262934
YAR008W	24.20052	0.3622198	0.3819196	0.1106543	0.2815563
YAR009C	4.994831	-0.5400992	0.88560343	0.008686574	0.05060801
YAR010C	0.09346285	0	0.63941082	1	NA
YAR014C	148.9108	0.01687623	0.17881604	0.9123748	0.9582923
YAR015W	38.50924	0.6386997	0.58509019	0.02572245	0.1072179
YAR018C	10.9802	0.2788183	0.42272394	0.2116636	0.4234662
YAR019C	56.9857	0.1143177	0.25026867	0.5377761	0.7207406
YAR020C	0.2682632	-0.007282852	0.63841759	0.8982971	NA
YAR023C	28.43356	-0.1435851	0.26517558	0.4508382	0.6571174
YAR027W	17.17666	0.009007571	0.49142709	0.9596868	0.9827476
YAR028W	7.697774	-0.3925853	0.52677018	0.1047419	0.27301
YAR029W	0.4146428	0	0.58457222	1	NA
YAR031W	10.62299	-0.09969709	0.37689449	0.6249218	0.7858592
YAR033W	6.86936	-0.1705966	0.49907148	0.3887053	0.6064579
YAR035C-A	0.0765584	0	0.63941082	1	NA
YAR035W	43.35165	-0.9714882	0.49068941	0.001790964	0.01556937
YAR042W	604.0617	0.08859624	0.1470439	0.5041791	0.6976336
YAR050W	372.2482	0.3236097	0.35259901	0.1386	0.3258597
YAR061W	94.53537	-1.938728	0.44212426	2.293819e-07	1.570622e-05
YAR064W	0.685083	0.03299649	0.58400518	0.7538702	NA
YAR066W	0.4196427	0.007847379	0.64044375	0.8892749	NA
YAR068W	2.573542	-0.2229894	0.54916627	0.2518678	0.4685233
YAR071W	9.260818	-0.1003718	0.41637226	0.6201292	0.7822713
YBL001C	1273.466	-0.1417953	0.24696325	0.4428271	0.6513239
YBL002W	26.71881	0.1736397	0.35395986	0.4033888	0.6169826
YBL003C	167.2104	-0.1594874	0.2437887	0.3857528	0.6050858
YBL004W	458.4792	0.06516392	0.19896199	0.6917812	0.8354568
YBL005W	74.14233	-0.1004354	0.22223494	0.5663821	0.7438648
YBL005W-B	353.438	-0.8013973	0.27758365	0.0001912254	0.002980378
YBL006C	41.06623	-0.03185636	0.23525569	0.8594803	0.9301704
YBL007C	1227.035	-0.09778422	0.15355996	0.4760106	0.6758641
YBL008W	41.26088	0.3614691	0.23027672	0.04521465	0.158913
YBL008W-A	1.749137	0.2175642	0.55758925	0.2501622	0.4671446
YBL009W	20.97454	-0.1198969	0.30320507	0.5455662	0.7265473
YBL010C	48.9875	0.4006495	0.33053617	0.06600208	0.2028458
YBL011W	641.2446	0.01515441	0.15927982	0.9144797	0.9599085
YBL013W	16.05201	0.1352288	0.27587265	0.4837015	0.6812678
YBL014C	86.62602	-0.01542293	0.18231919	0.9209381	0.9632235
YBL015W	163.0722	-0.5609179	0.31244367	0.01059732	0.05786746
YBL016W	15.59082	-0.06797652	0.31112464	0.7314761	0.8603838
YBL017C	486.1746	-0.2766299	0.17731427	0.06915334	0.2094612
YBL018C	25.24196	-0.1890504	0.34254617	0.3623514	0.5857213
YBL019W	33.64309	-0.08473091	0.26626099	0.6552262	0.8097449
YBL020W	77.89045	-0.001226547	0.21381755	0.9942892	1
YBL021C	4.675665	0.2204552	0.47289309	0.3007358	0.5239233
YBL022C	410.089	-0.1298776	0.14161612	0.3127986	0.5370813
YBL023C	141.2786	-0.1635631	0.23082229	0.3609418	0.5851038
YBL024W	389.0724	0.339033	0.237941	0.06499031	0.2009897
YBL025W	6.376231	-0.2899201	0.48310158	0.1971826	0.4070564
YBL026W	15.59394	-0.1898682	0.32747588	0.3553398	0.5796148
YBL027W	372.7926	1.153855	0.43361202	0.0002084356	0.003144075
YBL028C	448.9271	0.03623715	0.28441038	0.8512829	0.9274062
YBL029C-A	40.72234	0.1004738	0.3298783	0.6177323	0.7801991
YBL029W	124.3666	-1.356333	0.25254977	3.883052e-09	5.634124e-07
YBL030C	129.8992	-0.09689376	0.23428395	0.5901241	0.7594312
YBL031W	12.03667	-0.1211994	0.38238668	0.5552657	0.7345933
YBL032W	59.7144	0.1385212	0.28916498	0.4802537	0.6793561
YBL033C	29.10572	0.2607846	0.29988415	0.1992082	0.4091691
YBL034C	209.2005	-0.2599685	0.23157674	0.1490778	0.3401274
YBL035C	73.35337	-0.2143703	0.26126139	0.2608447	0.4779277
YBL036C	9.633805	0.2551124	0.39028018	0.2423948	0.4578902
YBL037W	81.91718	-0.1899562	0.20005687	0.2498526	0.467041
YBL038W	108.7122	0.5498297	0.21843072	0.001807638	0.01566963
YBL039C	228.556	0.240707	0.29658873	0.2322528	0.4462911
YBL039W-B	159.398	0.8567255	0.33006331	0.000423337	0.005233426
YBL040C	694.8414	-0.3572286	0.27499983	0.07220657	0.2161617
YBL041W	150.1124	0.2877264	0.15083276	0.03286103	0.1270977
YBL042C	66.94461	1.085381	0.36612824	8.960073e-05	0.001641813
YBL043W	20.50997	-0.3924519	0.41204424	0.09478164	0.2554619
YBL044W	4.064551	-0.2373369	0.39618815	0.2738008	0.4933596
YBL045C	132.0105	0.08616515	0.21524522	0.6166338	0.779872
YBL046W	77.92877	-0.3560632	0.27763334	0.07444705	0.2203401
YBL047C	675.1646	-0.209629	0.14979711	0.1187451	0.2942792
YBL048W	654.4319	-0.4797365	0.41265187	0.04872204	0.1662442
YBL049W	33.45159	-1.121706	0.59861286	0.001535684	0.01390559
YBL050W	66.29337	0.08422683	0.30863947	0.6707931	0.8220014
YBL051C	95.74709	-0.1416581	0.19425555	0.381865	0.6012678
YBL052C	383.9495	0.1274945	0.19498139	0.4323267	0.6431899
YBL054W	43.03708	-0.1868009	0.32378107	0.3613834	0.5853544
YBL055C	24.16985	0.02671934	0.2880859	0.8903987	0.9467954
YBL056W	243.3089	0.06275955	0.16914742	0.6704347	0.8218928
YBL057C	47.20573	0.349557	0.29676321	0.08927366	0.2468392
YBL058W	205.8251	0.1001429	0.17394578	0.5055762	0.6984768
YBL059C-A	246.7067	-1.1584	0.30439301	4.312548e-06	0.0001555069
YBL059W	31.33918	0.05477554	0.25564267	0.7690822	0.8828003
YBL060W	81.35897	-0.05213815	0.17976412	0.7347946	0.8629963
YBL061C	377.2897	-0.07350019	0.18490188	0.6393706	0.7967944
YBL063W	143.6328	-0.1400295	0.2124838	0.4129458	0.6264655
YBL064C	447.5942	0.4178879	0.28705768	0.04127937	0.1492917
YBL066C	225.6709	-0.2720723	0.19180798	0.09039664	0.2484786
YBL067C	464.0835	-0.09245254	0.14163964	0.4726658	0.6729966
YBL068W	29.44343	0.2139283	0.3328594	0.3029608	0.5265301
YBL069W	26.62077	0.6022324	0.38366762	0.01432627	0.07059106
YBL071C	6.908014	0.1679313	0.3861575	0.4227371	0.6351729
YBL071C-B	0.2894076	-0.01001919	0.62113075	0.8775353	NA
YBL071W-A	3.989455	-0.4264915	0.57203125	0.08263496	0.2348776
YBL072C	410.1082	1.956064	0.48665697	8.766591e-07	4.527424e-05
YBL074C	71.27913	-0.231669	0.21077494	0.1743148	0.3745679
YBL075C	344.9761	0.02063623	0.33648709	0.9177157	0.9615817
YBL076C	476.0889	0.178085	0.18334772	0.2534548	0.4701837
YBL078C	100.2721	0.1872052	0.2789117	0.3374829	0.5626869
YBL079W	267.8612	0.1086696	0.16556884	0.45413	0.6594829
YBL080C	24.45337	-0.2641601	0.30458691	0.1963598	0.4057702
YBL081W	17.60377	0.6351702	0.46935855	0.01887252	0.0863432
YBL082C	33.50379	0.5175942	0.45781696	0.04287196	0.1527847
YBL084C	58.87427	-0.1433242	0.20023033	0.3853457	0.6049192
YBL085W	291.4423	-0.347227	0.23550085	0.05741376	0.1850235
YBL086C	231.3236	-0.3032604	0.41365302	0.1786751	0.3817833
YBL087C	126.3357	1.212297	0.65186741	0.00121097	0.01186439
YBL088C	296.4591	-0.4977557	0.14573863	0.0001351454	0.002281374
YBL089W	72.80439	-0.3965088	0.20814659	0.01943563	0.08819116
YBL090W	14.40377	0.1987503	0.36638955	0.3459853	0.5686177
YBL091C	622.1755	0.5779986	0.23669556	0.001921776	0.0164948
YBL091C-A	30.96099	-0.2770939	0.26708559	0.1531075	0.3462104
YBL092W	690.3767	2.240612	0.54415491	2.721606e-07	1.801638e-05
YBL093C	104.7602	0.02323732	0.23227855	0.8966229	0.950595
YBL095W	44.93626	0.323668	0.23503393	0.07580473	0.2227644
YBL097W	256.5823	-0.2652504	0.22277272	0.132528	0.3162199
YBL098W	65.94447	-0.0359689	0.26763896	0.8495576	0.9258233
YBL099W	447.6802	1.033549	0.28917094	1.08382e-05	0.0003100843
YBL100W-B	16.94394	-0.179822	0.40387381	0.3940882	0.6101558
YBL100W-C	0.6525367	-0.07109771	0.54798349	0.6356324	NA
YBL101C	219.4754	-0.101634	0.16178975	0.4764088	0.6762719
YBL102W	23.82501	0.560966	0.35176793	0.01618615	0.07755621
YBL103C	104.5611	0.1390387	0.19821513	0.3967401	0.611244
YBL104C	156.0059	0.08368218	0.18536599	0.5943077	0.7627867
YBL105C	267.2123	-0.9164435	0.18578099	2.553818e-08	2.829631e-06
YBL106C	45.5813	-1.123531	0.3374361	2.535236e-05	0.0006106612
YBL107C	76.00681	-0.1003369	0.22987708	0.5734639	0.7484877
YBL108C-A	0.1514121	-0.01263935	0.64188197	0.8230825	NA
YBL111C	32.60253	-0.06707205	0.38744915	0.7397698	0.8664535
YBL112C	1.090986	-0.05563488	0.52985344	0.7291164	NA
YBL113C	86.56154	-0.0004656002	0.20590574	0.9977853	1
YBR001C	247.313	0.3080789	0.20662149	0.06774719	0.2064257
YBR002C	90.72077	-0.4176396	0.22209849	0.01828015	0.08445734
YBR003W	51.92395	0.3044559	0.25041321	0.1061322	0.2753383
YBR004C	116.1163	-0.3032769	0.26180845	0.1155077	0.2892059
YBR005W	18.67795	-0.2159284	0.33750252	0.3004717	0.5237628
YBR006W	56.55904	-0.1282034	0.28636094	0.5116408	0.7030302
YBR007C	220.7198	0.037838	0.20512002	0.8211564	0.9113326
YBR008C	63.20602	0.6726847	0.27859874	0.001331026	0.01264753
YBR009C	132.685	-0.1927234	0.33399704	0.350872	0.5741712
YBR010W	134.1459	0.01759665	0.27450917	0.9266445	0.9666974
YBR011C	135.809	1.683391	0.50498599	1.388556e-05	0.0003863862
YBR012W-B	145.4674	0.08029836	0.52753863	0.6290635	0.7884642
YBR013C	31.92051	-0.3431669	0.30745372	0.1000293	0.2644594
YBR014C	31.62288	0.06371833	0.24354521	0.7275788	0.8582374
YBR015C	54.29436	0.7935355	0.29355086	0.0003575042	0.004581776
YBR016W	213.9299	0.2775359	0.26829994	0.1533384	0.3463901
YBR017C	253.8332	0.2306897	0.1685747	0.1162918	0.290332
YBR018C	2.18848	-0.3816095	0.62678341	0.08345149	0.2362069
YBR019C	8.942577	-0.07320874	0.33925651	0.7158664	0.8497253
YBR021W	22.31023	-0.06538322	0.32143862	0.7428271	0.8680323
YBR022W	30.29158	-0.4419931	0.33081598	0.04470007	0.1575782
YBR023C	81.51901	0.03287797	0.24389736	0.8573347	0.9297779
YBR024W	160.7813	0.438529	0.19752219	0.007456314	0.04543335
YBR025C	780.2726	0.2457332	0.1802217	0.1106204	0.2815563
YBR026C	56.65211	0.1150914	0.28095376	0.5526724	0.73233
YBR027C	66.99877	-0.03608433	0.25887133	0.8472833	0.9248333
YBR028C	15.35713	-0.1736796	0.32382777	0.3945295	0.6103856
YBR029C	96.85308	-0.8518886	0.31781546	0.0003283006	0.004284076
YBR030W	83.07708	1.635234	0.32012831	1.472096e-08	1.75901e-06
YBR031W	292.1394	1.793114	0.58484392	2.211194e-05	0.0005522549
YBR032W	5.153487	0.2157813	0.47940497	0.3071429	0.5299031
YBR033W	82.76738	0.2517539	0.25347705	0.1821435	0.3863496
YBR034C	45.8799	0.6469833	0.34739616	0.006303937	0.04011183
YBR035C	82.91147	1.180843	0.32464509	8.171213e-06	0.000254058
YBR036C	83.69328	0.3783643	0.22729847	0.03477014	0.1325335
YBR037C	79.69064	0.250052	0.23504778	0.168406	0.3665236
YBR038W	337.5351	0.9861138	0.24745723	2.117992e-06	9.089466e-05
YBR039W	123.4841	-0.7285393	0.37915312	0.004061418	0.0290864
YBR040W	3.384059	-0.1200904	0.41379392	0.5570708	0.7359647
YBR041W	133.8251	-0.42843	0.19713599	0.008848062	0.05114137
YBR042C	48.68463	0.02939667	0.26648695	0.8765966	0.9396622
YBR043C	86.26194	-0.509481	0.24834165	0.007587648	0.04596335
YBR044C	84.24669	-0.1649565	0.18670021	0.2960461	0.5193163
YBR045C	31.46305	-0.0886022	0.26488251	0.6400175	0.7972745
YBR046C	79.50087	-0.116861	0.25123288	0.5295121	0.7145364
YBR047W	13.74878	-0.01422897	0.30876294	0.9424247	0.973083
YBR048W	242.7114	0.2464863	0.25465006	0.1922322	0.39949
YBR049C	211.4875	0.2645116	0.19097636	0.09874132	0.2626493
YBR050C	240.5181	-0.1825773	0.33618567	0.3761333	0.5980059
YBR052C	515.0375	0.4380357	0.2142024	0.01135861	0.06040084
YBR053C	56.85922	0.4541888	0.29580939	0.02987944	0.1187771
YBR054W	167.4795	-1.354739	0.39911697	1.778701e-05	0.0004692383
YBR055C	258.8342	-0.1080337	0.15900254	0.4431515	0.6513664
YBR056W	153.4382	0.07849109	0.22159316	0.6534293	0.8085276
YBR056W-A	21.50016	-0.6458897	0.61227665	0.0251606	0.1053806
YBR057C	112.2782	-0.1543187	0.15345923	0.2601482	0.4769383
YBR058C	124.8109	-0.3085625	0.16787105	0.03481767	0.1325335
YBR058C-A	28.58024	-0.1483651	0.30140065	0.4559856	0.6598852
YBR059C	138.5646	-0.07234996	0.19430236	0.6551129	0.8097449
YBR060C	81.47913	0.1023465	0.21780392	0.5547711	0.7344721
YBR061C	10.26447	0.2669293	0.36980909	0.2186601	0.4315138
YBR062C	38.15586	-0.38988	0.24922139	0.03940216	0.1446487
YBR063C	26.07291	0.2822342	0.34411899	0.1872583	0.3929586
YBR065C	99.25661	-0.1565214	0.24760114	0.3979465	0.6116232
YBR066C	114.4799	0.01133379	0.23256193	0.9494961	0.9765788
YBR067C	1405.866	1.538869	0.48230116	2.690512e-05	0.0006384582
YBR068C	1311.286	-0.24558	0.23580745	0.1767818	0.3784013
YBR069C	432.075	-0.08747968	0.24031057	0.6307156	0.7898851
YBR070C	57.17837	0.4830395	0.33019182	0.02961773	0.118122
YBR071W	53.60125	-1.121852	0.44184656	0.0003090769	0.004121477
YBR072C-A	0.3595049	0.03057608	0.58647642	0.7638156	NA
YBR072W	2111.268	0.4482623	0.47097263	0.0718339	0.2152192
YBR073W	70.93557	-0.1293954	0.23512132	0.473273	0.6733524
YBR074W	116.9597	0.4963539	0.22773047	0.005967649	0.03877063
YBR076W	8.717412	0.2932959	0.40196548	0.1890171	0.3950403
YBR077C	52.293	-0.110283	0.23783734	0.5429348	0.7236902
YBR078W	228.5812	0.4322553	0.33626968	0.0507425	0.1708424
YBR079C	486.9209	0.326851	0.20309334	0.05009773	0.1694746
YBR080C	137.8747	-0.3634627	0.18326914	0.01949926	0.08840633
YBR081C	538.1058	-0.1640511	0.13872698	0.1946277	0.4034221
YBR082C	105.8497	0.09611054	0.25789857	0.6084746	0.7743934
YBR083W	129.6874	-0.4626554	0.23679372	0.01220959	0.06332358
YBR084C-A	248.5072	0.7929136	0.38869137	0.002455756	0.01963961
YBR084W	123.3145	0.1347976	0.23518234	0.4551674	0.6598852
YBR085C-A	164.282	-1.386746	0.65895133	0.0004806894	0.005688002
YBR085W	5.154729	-0.5095269	0.64455883	0.04659219	0.1621547
YBR086C	528.0297	0.14166	0.18247225	0.3621659	0.5856987
YBR087W	59.98345	-0.04397364	0.25655642	0.8138654	0.9088046
YBR088C	30.617	1.580179	0.69217224	0.0001989415	0.00306924
YBR089C-A	64.2876	0.1446485	0.19762174	0.3770898	0.5989016
YBR090C	88.36707	-0.755426	0.30593418	0.0008314138	0.008765805
YBR091C	21.08647	0.9601199	0.55153163	0.003121599	0.02357252
YBR092C	17.73748	0.5781644	0.49126078	0.03098716	0.1216725
YBR093C	12.2771	0.007669002	0.40702918	0.9692305	0.9877075
YBR094W	97.86891	-0.4241051	0.19723656	0.009580355	0.05410814
YBR095C	172.8678	-0.5831587	0.1989504	0.0004243222	0.005234452
YBR096W	68.14106	-0.4904015	0.26181113	0.01260278	0.06481127
YBR097W	138.9658	-0.2442744	0.21237701	0.1540037	0.3468371
YBR098W	66.92323	-0.2560923	0.21526597	0.1383151	0.3253154
YBR101C	685.1763	0.04159165	0.30076519	0.832076	0.9158698
YBR102C	81.6789	-0.1332314	0.20511859	0.4264356	0.6383345
YBR103W	63.98657	0.4117926	0.29228746	0.04606655	0.1609652
YBR104W	72.49022	-0.2948342	0.29376511	0.1459819	0.3357377
YBR105C	93.77291	-0.05193297	0.27521447	0.7862671	0.8932721
YBR106W	58.20726	0.7863713	0.46310302	0.005687976	0.03739215
YBR107C	6.596827	-0.04653226	0.34580844	0.8166934	0.9093101
YBR108W	92.15899	-0.1368389	0.22176907	0.4346062	0.6448721
YBR109C	21.70643	0.3743441	0.33192171	0.08434946	0.2378895
YBR110W	67.67789	-0.1092365	0.21602978	0.5266427	0.7130624
YBR111C	106.0258	1.172182	0.24169363	4.479282e-08	4.265116e-06
YBR111W-A	9.718003	-0.1379545	0.33389173	0.4978186	0.6929364
YBR112C	207.9218	-0.1542232	0.23219754	0.3902566	0.6069282
YBR114W	364.6339	0.3882427	0.16905417	0.008128318	0.0481848
YBR115C	104.2625	0.2744065	0.2028134	0.09957914	0.264186
YBR117C	112.1933	0.3684295	0.38678634	0.106821	0.2764175
YBR118W	706.2313	1.381809	0.97069579	0.0006170594	0.006963629
YBR119W	155.2162	-0.1664304	0.18499647	0.2887903	0.5118929
YBR120C	130.9537	-0.38444	0.2172779	0.02745614	0.112596
YBR121C	990.2611	0.6952468	0.30294598	0.001708114	0.01508586
YBR122C	373.657	0.1930383	0.14635951	0.1435627	0.3327771
YBR123C	323.5946	0.1484473	0.16029862	0.2947506	0.5176398
YBR125C	54.85152	-0.1405968	0.23826512	0.4390317	0.6487534
YBR126C	432.0818	0.3897893	0.2842331	0.05472364	0.1796799
YBR126W-A	93.17302	0.6694889	0.31446518	0.002963539	0.02271674
YBR127C	83.60599	0.587398	0.31125126	0.00763357	0.0461956
YBR128C	133.698	-0.5038584	0.24861783	0.008289861	0.04890457
YBR129C	97.74599	-0.2676475	0.1966423	0.1012861	0.2672219
YBR130C	118.4427	0.1188966	0.20530111	0.4780265	0.6772705
YBR131W	41.5453	0.0588027	0.22483128	0.7384004	0.8651821
YBR132C	169.0498	-0.2091045	0.31564317	0.3061677	0.5291282
YBR133C	100.4785	-0.05868216	0.2052814	0.7260491	0.8578021
YBR135W	19.08097	-0.001133873	0.2931345	0.995353	1
YBR136W	109.3659	-0.5820906	0.22543586	0.001257473	0.0121411
YBR137W	19.00577	0.3985456	0.43629938	0.09529961	0.2564043
YBR138C	67.92598	-0.6491079	0.29555852	0.002695233	0.0210966
YBR139W	151.9951	-0.4090068	0.25347196	0.03259426	0.1265962
YBR140C	571.9465	-0.3823109	0.15095945	0.004487689	0.03157965
YBR141C	23.9283	0.1186908	0.29687063	0.5472488	0.7283106
YBR142W	526.5618	0.3285705	0.24604215	0.07895387	0.2283554
YBR143C	147.4391	0.6472812	0.27992019	0.00198021	0.01681648
YBR144C	5.109752	-0.1083498	0.38131639	0.5962732	0.7641827
YBR145W	57.06034	0.3009333	0.31725085	0.1504863	0.3419327
YBR146W	55.26599	0.5034993	0.24327057	0.00750051	0.04560286
YBR147W	155.6888	0.217688	0.3011099	0.2803881	0.50193
