gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
Q0020	2846.323	-2.302744	0.45635148	2.566579e-08	1.602344e-07
Q0045	4965.675	-0.9762046	0.87368313	0.1063241	0.168183
Q0050	97393.6	-2.984874	0.2805931	7.808072e-29	1.500806e-26
Q0055	9176.751	-1.730134	0.37865274	1.21013e-06	5.606908e-06
Q0060	1104.39	-1.085074	0.29215603	0.000120354	0.000384975
Q0065	3.97817	-0.2836295	0.61531362	0.5862241	0.6896178
Q0070	3004.823	-0.7352132	0.27590912	0.005937684	0.0131229
Q0075	851.7303	0.1800518	0.5059513	0.6915826	0.7832595
Q0080	0.2014902	0.008272668	1.29461651	0.9714081	0.9951946
Q0085	107.7831	-2.400888	0.44700165	3.277963e-09	2.398168e-08
Q0105	4.0624	-1.149855	0.74019235	0.04647681	0.08173064
Q0110	237.5755	1.248008	0.60751043	0.01589069	0.03148849
Q0115	2207.412	-0.791202	0.53137312	0.09300008	0.1492551
Q0120	1939.728	-0.699261	0.2640789	0.006394226	0.0140002
Q0130	21.20791	-1.595757	0.82917816	NA	NA
Q0140	23.95531	-0.6899679	0.39934579	0.06470033	0.1092345
Q0158	122130.6	-2.817044	0.30808081	5.282399e-22	3.490235e-20
Q0160	6.302405	-0.3865212	0.57351879	0.4371572	0.5474606
Q0250	47.40476	-1.040182	0.30790089	0.0004446636	0.001270496
Q0255	1065.918	0.9110974	0.40823798	0.01673213	0.03299095
Q0275	14.37856	-0.4864722	0.58005389	0.3318825	0.4382009
Q0285	6.610505	-0.01450688	0.51674675	0.9749108	0.9975575
tA(UGC)Q	0.05580019	0	1.29456266	1	1
tC(GCA)Q	0.5480629	-0.2128345	1.29025183	0.4433307	0.5539887
tD(GUC)Q	1.021843	-0.6373841	0.86252137	0.2854423	0.3886992
tE(UUC)Q	1.161039	-0.9712297	1.06886878	0.09849571	0.1570929
tF(GAA)Q	0.06227201	0	1.29456266	1	1
tG(UCC)Q	1.055226	-0.7255832	1.20455941	0.141969	0.2160532
tH(GUG)Q	0.2119417	-0.07579883	1.29891824	0.7435506	0.824247
tI(GAU)Q	0.2171207	-0.08113544	1.2994359	0.7265389	0.8108157
tK(UUU)Q	0.1307729	0	1.29456266	1	1
tL(UAA)Q	0.1292058	0	1.29456266	1	1
tM(CAU)Q1	1.042296	-0.6560407	1.01475327	0.2556912	0.3548904
tM(CAU)Q2	0.3276898	-0.02230234	1.29495465	0.9230354	0.9642315
tN(GUU)Q	0.1573409	-0.05292847	1.29678866	0.8188191	0.8844976
tP(UGG)Q	0.2139102	0.06979298	1.29733594	0.7643357	0.8411314
tQ(UUG)Q	0.8737209	-0.4330453	1.07351642	0.4185445	0.5290609
tR(ACG)Q2	0.1609926	0.008272668	1.29461651	0.9714081	0.9951946
tR(UCU)Q1	0.0794596	0	1.29456266	1	1
tS(GCU)Q1	0.1058768	0	1.29456266	1	1
tS(UGA)Q2	0.1935475	-0.05292847	1.29678866	0.8188191	0.8844976
tT(UAG)Q2	7.791433	-0.1068461	0.60452864	0.8357142	0.8984635
tT(UGU)Q1	0.2787629	0.01975699	1.20185567	0.9586321	0.9890377
tV(UAC)Q	0.3307121	0.02093146	1.19293793	0.9575679	0.9888583
tW(UCA)Q	0.1226141	0	1.29456266	1	1
tY(GUA)Q	1.067754	-0.2684835	0.94015946	0.6453382	0.7446571
YAL001C	342.4394	0.5633787	0.14930433	0.000139006	0.0004384462
YAL002W	165.9709	0.6649373	0.13946003	1.525349e-06	6.910922e-06
YAL003W	339.878	1.460343	0.33688296	5.614738e-06	2.293257e-05
YAL005C	3393.312	0.817667	0.38555574	0.02402914	0.04541623
YAL007C	89.64924	1.416078	0.26042533	2.303875e-08	1.452632e-07
YAL008W	69.48535	-1.714238	0.33204665	6.458366e-08	3.724129e-07
YAL009W	8.411219	-0.8518866	0.52377036	0.06753552	0.113118
YAL010C	17.28728	-1.775104	0.42395317	6.134515e-06	2.48634e-05
YAL011W	282.2382	0.7068498	0.2037616	0.0004147221	0.001195719
YAL012W	169.7128	1.652731	0.48629831	0.0001697523	0.0005262654
YAL013W	325.0917	0.1461564	0.21784044	0.4936797	0.60289
YAL014C	22.49004	-0.006950222	0.3907811	0.9848781	1
YAL015C	31.47649	-0.07852012	0.26744028	0.7622745	0.8398355
YAL016W	194.7224	-1.518591	0.31199925	4.102089e-07	2.074924e-06
YAL017W	129.0201	-0.4237018	0.23109551	0.06070278	0.1035486
YAL018C	2.240482	-0.1365856	0.68453119	0.8051256	0.8747708
YAL019W	325.8194	1.79895	0.21220433	5.747497e-18	1.888931e-16
YAL020C	50.80176	-0.8528583	0.36161744	0.01275612	0.02590845
YAL021C	21.4639	-0.1084659	0.39820259	0.7710426	0.8467318
YAL022C	39.69683	-0.2251742	0.29259548	0.4250715	0.5352846
YAL023C	84.96818	1.650173	0.33555937	2.571286e-07	1.341255e-06
YAL024C	153.5868	1.966164	0.2422843	8.547142e-17	2.326803e-15
YAL025C	154.6554	2.196738	0.36255264	1.205315e-10	1.12266e-09
YAL026C	95.26013	0.4245576	0.20943925	0.03887199	0.06971022
YAL027W	19.41847	-0.895582	0.39024219	0.01447227	0.02893998
YAL028W	51.21559	-1.115922	0.25214995	5.606046e-06	2.291182e-05
YAL029C	182.0925	1.317775	0.1929238	4.15245e-12	5.065191e-11
YAL030W	47.07856	0.4301469	0.25479911	0.08268171	0.1345089
YAL031C	72.69033	-0.04324671	0.2778163	0.8722862	0.9258553
YAL032C	16.1824	0.1790231	0.38989939	0.6246842	0.7259301
YAL033W	55.26044	-0.4942598	0.28399354	0.07174117	0.1193116
YAL034C	82.95345	-1.231959	0.52553026	0.008385446	0.01786558
YAL034W-A	15.97408	1.477275	0.47914841	0.0006813539	0.001866074
YAL035W	3709.441	1.218717	0.22716593	4.33667e-08	2.582864e-07
YAL036C	95.42041	2.195004	0.36370841	1.40401e-10	1.298198e-09
YAL037C-A	0.1208641	0.03684648	1.29521798	0.8735594	0.9270516
YAL037W	6.126763	-0.6242561	0.49663683	0.1628072	0.2432139
YAL038W	365.1598	0.7166766	0.397686	0.05414218	0.0934741
YAL039C	58.60582	-0.08830443	0.34861673	0.7899033	0.8622068
YAL040C	194.996	-0.08146625	0.22247289	0.7085031	0.7969599
YAL041W	115.5312	0.7490604	0.17322971	1.190948e-05	4.569984e-05
YAL042W	28.73394	-0.4546285	0.35756472	0.1797394	0.2652599
YAL043C	136.438	1.083669	0.26305462	2.267066e-05	8.226544e-05
YAL044C	59.84935	0.04035502	0.47898874	0.9260558	0.9654786
YAL044W-A	18.16395	0.4046243	0.40767898	0.2872429	0.3906479
YAL046C	8.80192	0.4675862	0.60243684	0.3631171	0.4713982
YAL047C	40.58867	0.6921478	0.2809438	0.01087033	0.02248141
YAL048C	53.38285	0.06680327	0.24989872	0.7837843	0.8574584
YAL049C	38.99791	-1.374494	0.34027275	2.290486e-05	8.302031e-05
YAL051W	105.3755	0.0254816	0.2009416	0.8973729	0.945364
YAL053W	167.6226	2.012461	0.20474739	1.377494e-23	1.138901e-21
YAL054C	64.18256	-1.708468	0.57578795	0.0006044212	0.001679301
YAL055W	324.736	-0.4226654	0.22001024	0.04985024	0.08691591
YAL056W	158.0237	-1.489644	0.27686678	2.865492e-08	1.76312e-07
YAL058W	24.58468	0.4868697	0.37931653	0.172739	0.2564803
YAL059W	48.00991	1.262576	0.3016542	1.409709e-05	5.328836e-05
YAL060W	225.1576	-2.914329	0.51931334	1.156212e-10	1.078508e-09
YAL061W	146.7188	-3.0554	0.5280445	2.452858e-11	2.614871e-10
YAL062W	51.9776	-2.345945	0.49975106	1.252887e-07	6.910487e-07
YAL063C	189.8724	-2.216218	0.48901476	4.1128e-07	2.078684e-06
YAL063C-A	0.4435201	0.1211752	1.11163534	0.8036968	0.8735177
YAL064C-A	4.38771	0.06595627	0.97819991	0.9077985	0.9530743
YAL064W	0.5115588	-0.3044297	1.12034398	0.5356503	0.6431251
YAL064W-B	7.493571	-0.4227384	0.51941567	0.3612018	0.4695845
YAL065C	94.14755	-1.36043	0.52347418	0.003499161	0.008175178
YAL067C	13.06142	0.5030457	0.44381979	0.2181376	0.3113517
YAL067W-A	0.3330339	-0.1042825	1.24950246	0.7384045	0.820119
YAL068C	0.9450379	0.06243045	1.06652582	0.904842	0.9511693
YAR002C-A	73.73389	1.832692	0.28964215	5.544671e-11	5.486716e-10
YAR002W	40.81833	-0.0827167	0.24074451	0.7248203	0.8096385
YAR003W	65.56562	0.1167112	0.24104476	0.6198086	0.7214986
YAR007C	40.81796	0.8007066	0.34830291	0.01559326	0.03097653
YAR008W	24.20052	2.202061	0.43247062	2.814171e-08	1.7381e-07
YAR009C	4.994831	0.4849317	0.9801836	0.4021448	0.5124155
YAR010C	0.09346285	0.008272668	1.29461651	0.9714081	0.9951946
YAR014C	148.9108	1.5643	0.18847508	3.809807e-17	1.088541e-15
YAR015W	38.50924	-0.22476	0.61460779	0.6659867	0.7618311
YAR018C	10.9802	1.131266	0.550804	0.01936492	0.03750749
YAR019C	56.9857	-0.06736671	0.31273827	0.82248	0.8872433
YAR020C	0.2682632	-0.05456009	1.29472692	0.8158058	0.8831979
YAR023C	28.43356	-1.888447	0.37206123	7.116766e-08	4.076019e-07
YAR027W	17.17666	0.1668054	0.84835477	0.7778181	0.8530371
YAR028W	7.697774	-1.399846	0.69551733	0.01259144	0.02562319
YAR029W	0.4146428	0.2241403	1.18130042	0.5959012	0.6990571
YAR031W	10.62299	-1.737811	0.73864894	0.002701204	0.006484641
YAR033W	6.86936	-0.3275852	0.78332316	0.5750093	0.679576
YAR035C-A	0.0765584	0	1.29456266	1	1
YAR035W	43.35165	-2.661166	0.47899811	4.338519e-10	3.693856e-09
YAR042W	604.0617	1.170513	0.1570471	5.213769e-14	8.938092e-13
YAR050W	372.2482	-1.999835	0.44827095	1.07001e-06	5.020023e-06
YAR061W	94.53537	-3.581417	0.4911596	2.239411e-16	5.677181e-15
YAR064W	0.685083	0.03423055	1.16945383	0.9356644	0.9733096
YAR066W	0.4196427	0.0976524	1.30078217	0.6760016	0.7705082
YAR068W	2.573542	0.2545657	0.73776359	0.6566262	0.7531466
YAR071W	9.260818	-0.4018657	0.6551123	0.4575928	0.5669236
YBL001C	1273.466	-0.9268686	0.30998568	0.001863434	0.004617545
YBL002W	26.71881	0.08556312	0.49470659	0.847877	0.9079999
YBL003C	167.2104	-1.945513	0.31312238	9.003262e-11	8.561873e-10
YBL004W	458.4792	1.891935	0.23040281	4.528621e-17	1.26542e-15
YBL005W	74.14233	-0.8553148	0.27145479	0.001159032	0.003031644
YBL005W-B	353.438	0.3747593	0.2490124	0.1223285	0.1898996
YBL006C	41.06623	-0.7526899	0.29757742	0.008666442	0.01839118
YBL007C	1227.035	0.5534019	0.16759207	0.000830769	0.00223951
YBL008W	41.26088	-0.3120284	0.25349561	0.2059526	0.2963582
YBL008W-A	1.749137	0.6364321	0.9218003	0.2849147	0.3880639
YBL009W	20.97454	0.5923034	0.37831941	0.09639448	0.1540126
YBL010C	48.9875	2.029663	0.35410706	1.365977e-09	1.071e-08
YBL011W	641.2446	0.4575154	0.17529849	0.008174769	0.01745878
YBL013W	16.05201	-1.999341	0.45148252	1.242545e-06	5.740321e-06
YBL014C	86.62602	0.6563742	0.19263434	0.0005368014	0.001502618
YBL015W	163.0722	-3.101773	0.34234546	3.100062e-22	2.124004e-20
YBL016W	15.59082	-0.6068797	0.44012661	0.134633	0.2061751
YBL017C	486.1746	-0.3558786	0.19128952	0.05878175	0.1006893
YBL018C	25.24196	-0.8581962	0.47207403	0.045819	0.08073054
YBL019W	33.64309	-0.9836723	0.35638701	0.00362632	0.008442113
YBL020W	77.89045	0.3905107	0.24913603	0.1075547	0.1698331
YBL021C	4.675665	0.3979222	0.70403982	0.4785553	0.5875584
YBL022C	410.089	0.2741092	0.14908576	0.06341731	0.1073541
YBL023C	141.2786	2.060231	0.2613765	4.496638e-16	1.080385e-14
YBL024W	389.0724	1.915396	0.26210185	5.243009e-14	8.963991e-13
YBL025W	6.376231	0.4633351	0.56029833	0.3437847	0.4506357
YBL026W	15.59394	-0.8541002	0.44090026	0.03556456	0.06436119
YBL027W	372.7926	0.7675378	0.38378362	0.03341257	0.06095367
YBL028C	448.9271	0.9931694	0.39309743	0.00706089	0.01531187
YBL029C-A	40.72234	-1.051896	0.48978997	0.01748535	0.03425248
YBL029W	124.3666	-0.6464237	0.22609687	0.00348021	0.00814274
YBL030C	129.8992	-2.436793	0.31011645	1.687483e-16	4.351099e-15
YBL031W	12.03667	1.625693	0.49140177	0.0002447085	0.0007398407
YBL032W	59.7144	0.7520374	0.37600974	0.03383851	0.06164207
YBL033C	29.10572	0.293727	0.36030491	0.3894077	0.499497
YBL034C	209.2005	1.43754	0.25499097	7.186457e-09	5.014708e-08
YBL035C	73.35337	1.822713	0.28473885	3.504303e-11	3.637937e-10
YBL036C	9.633805	0.9913581	0.50137993	0.02786311	0.05190476
YBL037W	81.91718	-1.085405	0.23227125	1.788876e-06	7.979493e-06
YBL038W	108.7122	0.2132074	0.21499824	0.311903	0.4158925
YBL039C	228.556	2.288796	0.37478855	6.70143e-11	6.519505e-10
YBL039W-B	159.398	-1.359434	0.30896112	4.80166e-06	1.981583e-05
YBL040C	694.8414	-0.5940662	0.30981466	0.04586852	0.08079534
YBL041W	150.1124	0.287177	0.15362598	0.05897324	0.1009335
YBL042C	66.94461	0.1419881	0.32979816	0.6523618	0.7495342
YBL043W	20.50997	-1.980395	0.52373946	1.923387e-05	7.084809e-05
YBL044W	4.064551	-1.257752	0.57162915	0.01133177	0.02333682
YBL045C	132.0105	-2.907641	0.29895517	1.335475e-24	1.283473e-22
YBL046W	77.92877	0.8352159	0.29356719	0.003188534	0.00753254
YBL047C	675.1646	0.202636	0.15890983	0.1974068	0.2864679
YBL048W	654.4319	-0.2424773	0.44933995	0.5569297	0.6634
YBL049W	33.45159	-1.905245	0.53527192	5.336395e-05	0.0001812032
YBL050W	66.29337	-0.9193542	0.44350983	0.0243789	0.04600873
YBL051C	95.74709	0.4571233	0.20510636	0.02325143	0.04417005
YBL052C	383.9495	1.466759	0.22022564	1.11825e-11	1.280336e-10
YBL054W	43.03708	1.598624	0.40889164	2.75258e-05	9.853055e-05
YBL055C	24.16985	-1.110215	0.4166088	0.004182846	0.009602531
YBL056W	243.3089	-0.04019281	0.18735108	0.8276425	0.8912965
YBL057C	47.20573	0.5548831	0.33293351	0.0807779	0.1319192
YBL058W	205.8251	-0.5037537	0.19634763	0.009094934	0.01917221
YBL059C-A	246.7067	-0.644093	0.27573074	0.01586039	0.03143827
YBL059W	31.33918	0.0678726	0.32019173	0.8249281	0.888826
YBL060W	81.35897	-0.09909386	0.1970901	0.6092959	0.7114494
YBL061C	377.2897	1.32769	0.20748272	7.552938e-11	7.269846e-10
YBL063W	143.6328	0.6940018	0.24134208	0.003206682	0.007566957
YBL064C	447.5942	-1.74976	0.31888661	1.03128e-08	6.96636e-08
YBL066C	225.6709	0.14898	0.20651958	0.4626595	0.5720563
YBL067C	464.0835	0.4851415	0.14966553	0.001063492	0.002810721
YBL068W	29.44343	0.3610627	0.43554394	0.369305	0.4782567
YBL069W	26.62077	0.8330285	0.3687826	0.01681514	0.03314433
YBL071C	6.908014	-0.9015092	0.61279871	0.08309503	0.135112
YBL071C-B	0.2894076	-0.07648406	1.27187348	0.7788319	0.8537318
YBL071W-A	3.989455	0.7799667	0.54928221	0.1060609	0.1678504
YBL072C	410.1082	1.492481	0.46690106	0.0004582312	0.001302222
YBL074C	71.27913	-0.2261761	0.2286317	0.3118593	0.4158925
YBL075C	344.9761	0.869994	0.51121325	0.05722021	0.09825333
YBL076C	476.0889	1.150186	0.2031842	8.665892e-09	5.955336e-08
YBL078C	100.2721	-0.3052533	0.35553896	0.3653681	0.4736419
YBL079W	267.8612	0.5986228	0.17993936	0.0007425608	0.002021486
YBL080C	24.45337	-0.6377783	0.36403694	0.06400164	0.1081989
YBL081W	17.60377	0.806397	0.46137188	0.05589757	0.09626888
YBL082C	33.50379	0.2821705	0.49370935	0.5262807	0.6340358
YBL084C	58.87427	-0.8253324	0.23211826	0.0002764763	0.0008287757
YBL085W	291.4423	0.2618324	0.25453918	0.2904596	0.3941489
YBL086C	231.3236	-1.090782	0.54689348	0.02342239	0.04445488
YBL087C	126.3357	1.134694	0.56811242	0.02176626	0.04164807
YBL088C	296.4591	0.7868561	0.13325312	2.693873e-09	2.005544e-08
YBL089W	72.80439	-1.691955	0.23240851	9.862522e-14	1.612319e-12
YBL090W	14.40377	-0.2627818	0.51507402	0.5678943	0.6735515
YBL091C	622.1755	0.407882	0.2323807	0.07248463	0.1203271
YBL091C-A	30.96099	-0.9488287	0.31284664	0.00158913	0.004012681
YBL092W	690.3767	1.365241	0.518871	0.003177281	0.007511553
YBL093C	104.7602	1.235509	0.27973318	5.159625e-06	2.118677e-05
YBL095W	44.93626	-0.4505506	0.26669245	0.08166917	0.1331006
YBL097W	256.5823	1.372998	0.24505421	9.53184e-09	6.508123e-08
YBL098W	65.94447	-1.911328	0.37739198	7.149289e-08	4.081776e-07
YBL099W	447.6802	-0.9755608	0.2682198	0.0001796156	0.000555757
YBL100W-B	16.94394	0.7198129	0.54907531	0.1356956	0.2075518
YBL100W-C	0.6525367	-0.9646922	1.1404866	0.0883606	0.1427225
YBL101C	219.4754	0.2672001	0.17441346	0.1206512	0.1878475
YBL102W	23.82501	-0.9177295	0.38731818	0.0116647	0.02391377
YBL103C	104.5611	0.2738182	0.22274147	0.2093235	0.3004614
YBL104C	156.0059	0.4057424	0.20682103	0.04571055	0.08058422
YBL105C	267.2123	-0.2909352	0.16761102	0.07894906	0.1292653
YBL106C	45.5813	0.4678198	0.24518915	0.05029851	0.08762522
YBL107C	76.00681	0.427265	0.26832331	0.1006666	0.1602612
YBL108C-A	0.1514121	-0.07579883	1.29891824	0.7435506	0.824247
YBL111C	32.60253	-3.909818	1.00643161	1.050506e-07	5.83993e-07
YBL112C	1.090986	-0.6848783	1.04102705	0.2299791	0.3256155
YBL113C	86.56154	1.082389	0.23227823	1.91168e-06	8.461817e-06
YBR001C	247.313	0.157987	0.22675912	0.4764966	0.5858535
YBR002C	90.72077	-0.4455616	0.22274612	0.04103744	0.07320037
YBR003W	51.92395	-0.4196274	0.2902314	0.1340966	0.2057013
YBR004C	116.1163	-1.278997	0.30573887	1.396029e-05	5.286574e-05
YBR005W	18.67795	-2.216091	0.54143967	2.775043e-06	1.19094e-05
YBR006W	56.55904	-2.823292	0.45130285	3.277501e-12	4.076312e-11
YBR007C	220.7198	1.520862	0.23553059	4.039787e-11	4.132962e-10
YBR008C	63.20602	0.7677147	0.25769064	0.002189362	0.005357686
YBR009C	132.685	-3.214108	0.53834047	4.708766e-12	5.646069e-11
YBR010W	134.1459	-2.591476	0.40961988	5.457667e-12	6.482768e-11
YBR011C	135.809	0.5165747	0.46460029	0.2232325	0.3174806
YBR012W-B	145.4674	1.244248	1.07784725	0.04219974	0.07497841
YBR013C	31.92051	-1.068375	0.35531256	0.00153902	0.003907927
YBR014C	31.62288	0.5336192	0.28850713	0.05539144	0.09550092
YBR015C	54.29436	0.06259692	0.27182029	0.8122729	0.8810271
YBR016W	213.9299	-1.08755	0.32250911	0.0004336223	0.001242306
YBR017C	253.8332	1.503804	0.17476815	3.049011e-18	1.039778e-16
YBR018C	2.18848	-0.3328707	0.71683951	0.556462	0.663092
YBR019C	8.942577	-0.2707103	0.48671504	0.5386785	0.6462715
YBR021W	22.31023	0.08926971	0.44680536	0.8280197	0.8914
YBR022W	30.29158	-1.877664	0.38279058	1.737761e-07	9.396947e-07
YBR023C	81.51901	0.6646005	0.30136255	0.02195222	0.04194065
YBR024W	160.7813	-0.6174144	0.20834393	0.002537544	0.006127004
YBR025C	780.2726	1.416114	0.19607878	2.248798e-13	3.530724e-12
YBR026C	56.65211	-0.9954197	0.38176572	0.005608835	0.01245688
YBR027C	66.99877	0.3490175	0.32771226	0.2652472	0.3659915
YBR028C	15.35713	0.3550944	0.38962534	0.3314433	0.4378973
YBR029C	96.85308	-0.6092317	0.27697381	0.0230824	0.0438884
YBR030W	83.07708	2.29768	0.30982561	8.331202e-15	1.621007e-13
YBR031W	292.1394	0.8807791	0.5295692	0.06086243	0.1037491
YBR032W	5.153487	0.6638986	0.71892148	0.2422326	0.339179
YBR033W	82.76738	-1.272434	0.31332955	2.381049e-05	8.625354e-05
YBR034C	45.8799	1.169988	0.32395139	0.0001636671	0.0005093918
YBR035C	82.91147	0.1391326	0.30046792	0.6306456	0.7312739
YBR036C	83.69328	-0.7766042	0.25396539	0.001680149	0.004200705
YBR037C	79.69064	-1.335271	0.28831395	1.676157e-06	7.54568e-06
YBR038W	337.5351	1.41216	0.2271567	2.212215e-10	1.970798e-09
YBR039W	123.4841	-2.94155	0.38984764	2.246527e-16	5.677181e-15
YBR040W	3.384059	-0.3590178	0.62509451	0.4950856	0.6042579
YBR041W	133.8251	-0.4680294	0.19758295	0.01600388	0.03168309
YBR042C	48.68463	-0.8925717	0.36106946	0.009061865	0.01910885
YBR043C	86.26194	-0.8040049	0.24528203	0.0007757946	0.002101138
YBR044C	84.24669	-0.9010215	0.21228704	1.532317e-05	5.751174e-05
YBR045C	31.46305	1.589147	0.30762258	7.877766e-08	4.472763e-07
YBR046C	79.50087	-1.214999	0.32403566	9.110096e-05	0.0002967917
YBR047W	13.74878	-0.9570845	0.45932407	0.02280183	0.04341999
YBR048W	242.7114	2.245834	0.2986329	4.472018e-15	9.209744e-14
YBR049C	211.4875	0.8443454	0.20626792	3.093021e-05	0.0001094202
YBR050C	240.5181	-2.282016	0.49230624	2.055601e-07	1.092017e-06
YBR052C	515.0375	-1.126663	0.22678862	3.943734e-07	2.001208e-06
YBR053C	56.85922	-0.9846139	0.32929559	0.001767485	0.00440171
YBR054W	167.4795	-1.272338	0.35953128	0.0001906817	0.0005879893
YBR055C	258.8342	0.7732519	0.16760309	3.03459e-06	1.294445e-05
YBR056W	153.4382	-1.328563	0.27728483	7.744667e-07	3.741388e-06
YBR056W-A	21.50016	-1.101756	0.63022791	0.03752562	0.06748653
YBR057C	112.2782	0.2363829	0.15407918	0.1211802	0.1884397
YBR058C	124.8109	0.2145745	0.1644103	0.1867509	0.2735255
YBR058C-A	28.58024	-0.9208791	0.40898394	0.01576157	0.0312717
YBR059C	138.5646	-0.4077836	0.22402565	0.0629363	0.1066253
YBR060C	81.47913	1.285084	0.24107167	4.873638e-08	2.873001e-07
YBR061C	10.26447	-0.7172182	0.52024971	0.1218193	0.189332
YBR062C	38.15586	-0.4908085	0.25554531	0.04830903	0.08450749
YBR063C	26.07291	0.5525761	0.42502395	0.1606946	0.2405678
YBR065C	99.25661	1.280869	0.2921589	5.68673e-06	2.318183e-05
YBR066C	114.4799	0.8399388	0.27946241	0.001904115	0.004710531
YBR067C	1405.866	-1.296068	0.44316938	0.001503559	0.003831689
YBR068C	1311.286	-0.9410184	0.27706771	0.0004558439	0.0012966
YBR069C	432.075	0.1665849	0.30082563	0.5652408	0.6712253
YBR070C	57.17837	1.025426	0.33890955	0.00151319	0.003847845
YBR071W	53.60125	1.148784	0.32628403	0.0002359132	0.0007159798
YBR072C-A	0.3595049	0.03192587	1.17849934	0.93834	0.9754
YBR072W	2111.268	0.3774726	0.54587451	0.4319736	0.5425759
YBR073W	70.93557	1.50627	0.26292837	3.84582e-09	2.781532e-08
YBR074W	116.9597	0.9201746	0.22515048	3.004771e-05	0.0001067746
YBR076W	8.717412	0.7108662	0.50609815	0.1173155	0.1831485
YBR077C	52.293	-1.021621	0.30002849	0.0004108442	0.001185616
YBR078W	228.5812	-0.9430755	0.37522768	0.007706409	0.01655346
YBR079C	486.9209	1.718022	0.21844617	1.056782e-15	2.411212e-14
YBR080C	137.8747	-0.01766152	0.18259593	0.9218588	0.9636372
YBR081C	538.1058	0.4771889	0.14467953	0.0008735305	0.002346397
YBR082C	105.8497	-0.6891868	0.33640614	0.03169272	0.05804993
YBR083W	129.6874	0.903627	0.22914406	5.581212e-05	0.0001886075
YBR084C-A	248.5072	0.6333699	0.35529692	0.06015326	0.1027611
YBR084W	123.3145	1.5699	0.27328937	3.194682e-09	2.345355e-08
YBR085C-A	164.282	-2.374385	0.61869276	4.522781e-06	1.87377e-05
YBR085W	5.154729	-0.1672737	0.60427433	0.7453715	0.825112
YBR086C	528.0297	-0.3836726	0.2072408	0.05934147	0.1014837
YBR087W	59.98345	-0.06093806	0.32301957	0.8438127	0.9051757
YBR088C	30.617	1.943942	0.62435686	0.0002108887	0.0006452806
YBR089C-A	64.2876	-1.175471	0.2402424	5.514673e-07	2.720029e-06
YBR090C	88.36707	-1.467676	0.2831197	8.582374e-08	4.838933e-07
YBR091C	21.08647	0.5361628	0.49229547	0.2274268	0.3223615
YBR092C	17.73748	1.68149	0.50343083	0.000195494	0.0006016586
YBR093C	12.2771	0.4724064	0.65266917	0.3816131	0.4909882
YBR094W	97.86891	-0.7036225	0.19816803	0.0003059216	0.0009084554
YBR095C	172.8678	-0.4294054	0.1879634	0.02036801	0.03922109
YBR096W	68.14106	-1.551473	0.27407939	5.357755e-09	3.827054e-08
YBR097W	138.9658	-1.454418	0.24698775	1.596411e-09	1.239417e-08
YBR098W	66.92323	0.9855353	0.21233838	2.273726e-06	9.973891e-06
YBR101C	685.1763	-0.07540017	0.42536804	0.8483782	0.9083834
YBR102C	81.6789	0.3256089	0.22444211	0.1383042	0.2111852
YBR103W	63.98657	0.5176867	0.31418815	0.08585812	0.138999
YBR104W	72.49022	-2.83507	0.40519602	2.079379e-14	3.790086e-13
YBR105C	93.77291	-1.601808	0.38330566	8.891882e-06	3.492335e-05
YBR106W	58.20726	0.1683678	0.42802705	0.6710463	0.7659052
YBR107C	6.596827	-1.517002	0.62194788	0.003871447	0.008965532
YBR108W	92.15899	1.342459	0.24644088	2.38924e-08	1.497525e-07
YBR109C	21.70643	-0.6113839	0.40106923	0.1029032	0.1633421
YBR110W	67.67789	0.3367934	0.24564498	0.1595619	0.2390978
YBR111C	106.0258	-0.2323168	0.23641103	0.3143587	0.4186389
YBR111W-A	9.718003	-2.444472	0.66107272	6.052113e-06	2.454511e-05
YBR112C	207.9218	0.2125579	0.27702623	0.4281519	0.5384517
YBR114W	364.6339	0.529054	0.1748248	0.002166915	0.005310028
YBR115C	104.2625	0.177463	0.22065686	0.4116914	0.5220629
YBR117C	112.1933	-1.946408	0.49067637	1.019452e-05	3.97198e-05
YBR118W	706.2313	1.110567	0.83269675	0.06490642	0.1095533
YBR119W	155.2162	0.2834621	0.19946615	0.1483486	0.2245228
YBR120C	130.9537	-0.657692	0.22903113	0.003322328	0.007813691
YBR121C	990.2611	1.960299	0.28689991	1.433963e-12	1.92704e-11
YBR122C	373.657	0.334822	0.15476372	0.02882215	0.05342458
YBR123C	323.5946	0.3784511	0.17335885	0.02700169	0.05044822
YBR125C	54.85152	-1.309124	0.30320585	7.428723e-06	2.963547e-05
YBR126C	432.0818	-0.5591342	0.31601722	0.06499092	0.1096153
YBR126W-A	93.17302	-1.477092	0.31797289	1.295766e-06	5.955828e-06
YBR127C	83.60599	-0.4095385	0.31286812	0.1725662	0.2562837
YBR128C	133.698	-1.00309	0.25078863	4.064668e-05	0.0001412341
YBR129C	97.74599	-0.576751	0.21409534	0.006011269	0.01327628
YBR130C	118.4427	0.4980024	0.23201987	0.02807557	0.0522545
YBR131W	41.5453	0.6663543	0.2570193	0.007676366	0.01650549
YBR132C	169.0498	-3.63949	0.48547749	4.386968e-17	1.231263e-15
YBR133C	100.4785	-1.165715	0.25039747	1.802907e-06	8.030785e-06
YBR135W	19.08097	-0.6092167	0.41110136	0.1116126	0.1751505
YBR136W	109.3659	-0.2341049	0.20933431	0.2545834	0.353585
